image,caption
1448511770_1a4a9c453b.jpg,A small dog is jumping high in the air to catch a Frisbee in front of some bleachers
1448511770_1a4a9c453b.jpg,A white dog catches a Frisbee in a jumping pool .
1448511770_1a4a9c453b.jpg,a white dog jumping in the air to catch a Frisbee
1448511770_1a4a9c453b.jpg,a white dog jumps really high to get his fribee .
1449370354_380c4123c9.jpg,Kids running across the grass .
1449370354_380c4123c9.jpg,Three young boys are running on grass .
1449370354_380c4123c9.jpg,"Two boys , one wearing glasses , run across grass . Third child partially in shot ."
1449370354_380c4123c9.jpg,two young boys running on a grassy field
1449370354_380c4123c9.jpg,Young boys running on grass .
1449625950_fc9a8d02d9.jpg,A brown dog and a tan dog are playing in tall grass .
1449625950_fc9a8d02d9.jpg,There is a white dog and a chocolate colored dog running in the grass .
1449625950_fc9a8d02d9.jpg,Two dogs are playing together in the grass .
1449625950_fc9a8d02d9.jpg,Two dogs play in a grassy field .
1449625950_fc9a8d02d9.jpg,Two dogs running on grass .
1449692616_60507875fb.jpg,A girl takes a picture with her hand over the camera lens .
1449692616_60507875fb.jpg,A little girl holding a camera .
1449692616_60507875fb.jpg,a small child wearing a grey and purple shirt playing with a black camera .
1449692616_60507875fb.jpg,Little girl looking through a camera .
1449692616_60507875fb.jpg,Thie little girl is taking a picture with a camera .
1452361926_6d8c535e32.jpg,A boy sits in a toy car while drinking from his sippy cup .
1452361926_6d8c535e32.jpg,A toddler drinking from a cup in a toy car .
1452361926_6d8c535e32.jpg,A toddler in a red toy car drinks from a juice cup
1452361926_6d8c535e32.jpg,The boy sits in his toy car sipping from a cup .
1452361926_6d8c535e32.jpg,The child sits in a toy car and drinks from a sippy cup .
1453366750_6e8cf601bf.jpg,Two children are shown upside down .
1453366750_6e8cf601bf.jpg,Two girls lay upside down on their bed .
1453366750_6e8cf601bf.jpg,Two kids laying on a bed upside down
1453366750_6e8cf601bf.jpg,Two teen girls hang playfully from the side of the bed
1453366750_6e8cf601bf.jpg,Two women are laying upside down on a white bed .
1454678644_7e5a371301.jpg,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind .
1454678644_7e5a371301.jpg,A brown dog holds an object in its mouth while a black dog tries to take it away . Another brown dog looks on .
1454678644_7e5a371301.jpg,Three dogs fight for a green chew toy on a stone walkway .
1454678644_7e5a371301.jpg,Three dogs running together on a paved walkway .
1454678644_7e5a371301.jpg,Two dogs chase a third dog with a toy .
1454841725_4b6e6199e2.jpg,a group of young girls smiling with a large crowd behind them
1454841725_4b6e6199e2.jpg,Four girls pose in front of a crowd .
1454841725_4b6e6199e2.jpg,Four young girls pose for a picture at school
1454841725_4b6e6199e2.jpg,Four young girls posing for the camera .
1454841725_4b6e6199e2.jpg,Some young girls standing in a group some with their arms around each other .
1456393634_74022d9056.jpg,A boy doing a handstand on the beach .
1456393634_74022d9056.jpg,A child does a handstand on the sand at the beach .
1456393634_74022d9056.jpg,A child doing a handstand on the beach .
1456393634_74022d9056.jpg,A little boy does a cartwheel on the beach .
1456393634_74022d9056.jpg,A little boy doing a handstand on the beach .
1456630952_dd4778a48f.jpg,A boy is catching an orange Frisbee in front of a wooden gate .
1456630952_dd4778a48f.jpg,A boy is trying to catch a Frisbee in a field .
1456630952_dd4778a48f.jpg,A boy plays outside near a wooden fence .
1456630952_dd4778a48f.jpg,A child in a blue cap is near an unpainted wooden fence .
1456630952_dd4778a48f.jpg,A little boy stops a Frisbee with his face outside .
145721496_687af9bb18.jpg,A bird is standing on a rock overlooking a waterfall .
145721496_687af9bb18.jpg,A bird watches the waves crash over the rocks .
145721496_687af9bb18.jpg,A long-necked bird standing on a rock with waves crashing in the background .
145721496_687af9bb18.jpg,A long-necked bird standing on rocks by river rapids .
145721496_687af9bb18.jpg,An egret stands on a rock at the edge of a river .
145721498_a27d2db576.jpg,A man in a blue canoe battling through rough waves
145721498_a27d2db576.jpg,A man kayaks through rough water .
145721498_a27d2db576.jpg,A man rows a blue kayak through white water rapids .
145721498_a27d2db576.jpg,Man paddling in blue kayak in the water .
145721498_a27d2db576.jpg,The kayaker braces himself as he goes down the river .
1457762320_7fe121b285.jpg,A group of bicyclists getting ready for a ride .
1457762320_7fe121b285.jpg,A group of cyclists is pausing nearby a green and tan sign .
1457762320_7fe121b285.jpg,A group of men are standing around and drinking water with their bikes .
1457762320_7fe121b285.jpg,A group of men chat and drink water from water bottles while standing by their bicycles .
1457762320_7fe121b285.jpg,Men in athletic clothing stand near bicycles .
1459032057_97e73ed6ab.jpg,A girl in a striped shirt holds a bun to her mouth .
1459032057_97e73ed6ab.jpg,A girl with a striped shirt with bread in hands in front of mouth .
1459032057_97e73ed6ab.jpg,A little girl is eating a piece of bread .
1459032057_97e73ed6ab.jpg,The little girl in the striped shirt is eating some bread .
1459032057_97e73ed6ab.jpg,This girl is eating a piece of bread in her striped shirt .
1459250022_bf1eddad11.jpg,A band of cellos and violins playing in front of a crowd at The Market Gallery .
1459250022_bf1eddad11.jpg,An orchestra performs .
1459250022_bf1eddad11.jpg,Five people playing string instruments in public .
1459250022_bf1eddad11.jpg,Many people are performing music in front of an audience .
1459250022_bf1eddad11.jpg,The string quintet plays for an audience .
1460352062_d64fb633e0.jpg,A girl in sunglasses sits in the branches of a tree .
1460352062_d64fb633e0.jpg,A woman in jeans and a tank top is sitting in the middle of a tree in bloom .
1460352062_d64fb633e0.jpg,A woman sits up in the tree looking down .
1460352062_d64fb633e0.jpg,Girl is sitting high up in a tree .
1460352062_d64fb633e0.jpg,The barefoot woman in sunglasses sits in the tree .
1460500597_866fa0c6f3.jpg,A man is sitting in room made up of wood panelling .
1460500597_866fa0c6f3.jpg,A man sits at a table in a room .
1460500597_866fa0c6f3.jpg,Man sitting at a table in a restaurant .
1460500597_866fa0c6f3.jpg,The man in the button up shirt is sitting at a table .
1460500597_866fa0c6f3.jpg,There is a man sitting in a restaurant at night .
146098876_0d99d7fb98.jpg,A boy and three girls in blue school uniforms walk down a dirt-covered road .
146098876_0d99d7fb98.jpg,A group of children in blue uniforms walk to class .
146098876_0d99d7fb98.jpg,Four children in uniforms stand in front of palm trees .
146098876_0d99d7fb98.jpg,Four teens in school uniforms walk down a tropical road .
146098876_0d99d7fb98.jpg,Group of school children in blue school uniforms .
146100443_906d87faa2.jpg,a girl and two boys dressed up for halloween .
146100443_906d87faa2.jpg,A girl wearing a costume leans over as other children look on .
146100443_906d87faa2.jpg,a young girl with her face painted stands next to some other children .
146100443_906d87faa2.jpg,Kids are dressed in costume and playing a game .
146100443_906d87faa2.jpg,"One child with a flower painted on her head , is wearing a red glittery outfit with a shawl and gloves , while her companion with a hat looks on ."
1461329041_c623b06e5b.jpg,The two ladies are riding bicycles near the beach .
1461329041_c623b06e5b.jpg,Two women in summer wear ride beach cruiser tricycles on the concrete near the beach .
1461329041_c623b06e5b.jpg,Two women on low riding three-wheeled vehicles with baskets .
1461329041_c623b06e5b.jpg,two women ride their three wheelers .
1461329041_c623b06e5b.jpg,Two women riding tricycles .
1461653394_8ab96aae63.jpg,A large white dog growling at a large black dog .
1461653394_8ab96aae63.jpg,A white and black dog wrestle together .
1461653394_8ab96aae63.jpg,A white dog bites at a black dog .
1461653394_8ab96aae63.jpg,A white dog snarls at a black dog in front of a set of steps .
1461653394_8ab96aae63.jpg,The black dog and the white dog seem to be getting ready to fight .
1461667284_041c8a2475.jpg,A guitarist plays while people play with hula-hoops in the background .
1461667284_041c8a2475.jpg,"A guitarist sits playing before microphones , while a man and a boy dance and a woman stands by ."
1461667284_041c8a2475.jpg,A man in a white hat plays guitar on a stage .
1461667284_041c8a2475.jpg,A man plays guitar on a stage while another woman smiles
1461667284_041c8a2475.jpg,Four people performing music outdoors .
1463638541_c02cfa04dc.jpg,A girl climbing a rope wall .
1463638541_c02cfa04dc.jpg,A girl in a harness on a rope climbing wall .
1463638541_c02cfa04dc.jpg,A girl is climbing up a rope ladder with a harness .
1463638541_c02cfa04dc.jpg,A person is climbing and has nearly reached the sign at the top
1463638541_c02cfa04dc.jpg,A young girl suspended by rope next to a mesh .
1463732130_a754441289.jpg,A girl in a white shirt jumps on a trampoline .
1463732130_a754441289.jpg,A young girl bouncing on a trampoline .
1463732130_a754441289.jpg,A young girl jumping on an enclosed trampoline
1463732130_a754441289.jpg,The girl in blue jeans and white shirt is balancing on one leg .
1463732130_a754441289.jpg,We cannot see the face of the girl with the white T-shirt and blue jeans .
1463732807_0cdf4f22c7.jpg,A boy on a playground swing strikes a medatative pose .
1463732807_0cdf4f22c7.jpg,A boy on a swing wearing a green shirt is making hand gestures .
1463732807_0cdf4f22c7.jpg,A young boy makes a meditational pose on a swing .
1463732807_0cdf4f22c7.jpg,Boy in green shirt sitting in swing with eyes closed and making gesture with hands .
1463732807_0cdf4f22c7.jpg,Boy posing for camera
1464120327_d90279ca3a.jpg,A little boy presses his face a window .
1464120327_d90279ca3a.jpg,A little boy puts his face up to the uniquely-shaped window .
1464120327_d90279ca3a.jpg,A little boy stands up next to a window and cries .
1464120327_d90279ca3a.jpg,A young boy in a blue shirt presses against the glass for a better look at desserts .
1464120327_d90279ca3a.jpg,Little boy peering into a glass display case .
1465666502_de289b3b9c.jpg,A black dog is swimming in green water with something in its mouth .
1465666502_de289b3b9c.jpg,A black dog playing in a river .
1465666502_de289b3b9c.jpg,a black dog wearing a red collar is dragging a rope though a river .
1465666502_de289b3b9c.jpg,A black dog with a red collar retrieving a stick from deep water .
1465666502_de289b3b9c.jpg,The black dog emerges from the water having collected an object in his teeth .
146577645_91b570c0d0.jpg,A kayaker goes through the waves holding his paddle .
146577645_91b570c0d0.jpg,A man paddles down the rapids in a kayak .
146577645_91b570c0d0.jpg,A man with a red helmet kayaking .
146577645_91b570c0d0.jpg,A person maneuvers rapids while riding a watercraft .
146577645_91b570c0d0.jpg,Man kayaking through rough waters .
146577646_9e64b8c2dc.jpg,A kayaker is battling waves in a purple boat while wearing rain gear .
146577646_9e64b8c2dc.jpg,A man is paddling in whitewater rapids .
146577646_9e64b8c2dc.jpg,A man kayaks in rough water .
146577646_9e64b8c2dc.jpg,Man in a kayak swimming in rough waters .
146577646_9e64b8c2dc.jpg,Person kayaking in white water .
1466307485_5e6743332e.jpg,A group of people pull a jeep stuck on a rock .
1466307485_5e6743332e.jpg,A man in an orange vest leans over a pickup truck .
1466307485_5e6743332e.jpg,A man in an orange vest trying to pull a vehicle which is attached to another vehicle out of a rocky area .
1466307485_5e6743332e.jpg,A person in a safety vest pushing a truck .
1466307485_5e6743332e.jpg,The white truck is stuck on the large rocks .
1466307489_cb8a74de09.jpg,Men in helmets and orange vests pulling a jeep out of a ditch
1466307489_cb8a74de09.jpg,Men in orange safety vests pulling vehicle out of a ditch .
1466307489_cb8a74de09.jpg,Men in orange vests try to free a vehicle stuck beside a road .
1466307489_cb8a74de09.jpg,Three man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch .
1466307489_cb8a74de09.jpg,Three men in orange vests are pulling a jeep out of a ravine while another man sits inside .
1466479163_439db855af.jpg,A brown dog runs through the grass holding something in its mouth .
1466479163_439db855af.jpg,A brown dog runs with a toy in its mouth .
1466479163_439db855af.jpg,"A small dog runs in a field , with a toy in its mouth ."
1466479163_439db855af.jpg,Chocolate brown dog running on grass with something in its mouth .
1466479163_439db855af.jpg,The dog is running with food in his mouth .
1467533293_a2656cc000.jpg,The two girls are playing on a yellow and red jungle gym .
1467533293_a2656cc000.jpg,Two girls play at a park .
1467533293_a2656cc000.jpg,"Two little girls , both dressed in pink , play on the jungle gym ."
1467533293_a2656cc000.jpg,Two little girls in pink are in a playground .
